-0.298485,0.092656,-0.361275,0.244884,0.089880,-0.235353,0.348028,0.351027,0.084353,-0.097050,0.490210,-0.212371,-0.284969,0.121898,0.549534,-0.326918,-0.138695,0.606632,-0.211221,0.239371,0.246220,-0.387068,0.383653,-0.278153,0.180217,-0.408774,-0.401816,0.224964,0.172446,0.117400,-0.371159,0.261940,-0.236491,-1.464237,-0.990101,-0.113474,-0.130308,2.030181,-0.734265,-0.171076,-1.228261,-0.690157,2.162495,-0.377431,-1.512395,0.544719,2.693553,-0.549815,-0.207789,-0.590597,1.270862,-0.066806,-0.215133,0.928394,1.299716,-2.028950,0.830457,-0.408632,-0.459043,-0.464031,1.952794,1.369839,-1.368863,-1.523265
-0.141592,0.068056,0.085822,-0.044201,0.030029,-0.312983,-0.098433,0.235502,-0.145119,0.067685,0.422466,0.092513,-0.569699,0.070139,0.456463,0.494116,0.135352,0.274277,0.083992,-0.074967,-0.282791,0.044510,-0.053769,-0.437681,-0.070274,-0.242557,-0.299440,-0.071155,-0.069565,0.524305,-0.779929,-0.604914,0.149376,0.154834,1.494842,-1.064178,-0.348645,-0.173336,0.151577,-0.596336,-0.227387,-0.432429,0.729290,0.544900,-1.046261,-0.278051,1.473454,1.409810,0.806070,-0.830555,-0.249725,-1.417663,0.531738,0.892631,0.440849,-0.524069,-0.237618,0.673513,0.832289,0.874398,-0.895505,2.629286,-2.104939,-0.202161
0.044301,-0.122968,-0.520091,-0.379952,0.015833,0.386283,-0.214722,-0.312575,0.197372,0.298470,-0.136596,-0.059010,0.311089,0.370605,-0.068650,0.050933,-0.146311,-0.130923,0.310837,-0.112885,0.018655,0.044663,-0.054478,-0.242904,-0.383169,0.704589,0.450552,0.144821,0.392158,0.032853,0.053733,-0.446488,0.144258,-0.410917,0.880569,-0.468681,0.453921,-0.894476,-0.008152,0.511801,1.706847,1.653441,0.363437,-1.090235,1.762219,-0.551098,-0.082748,0.486412,1.848814,-0.387831,1.314976,-1.691156,2.125288,1.821764,0.790198,-1.287253,-2.646598,1.245625,2.953040,-0.098836,1.351224,1.080758,-1.060046,0.448161
0.350715,-0.791462,-0.535211,-0.431803,0.316125,-0.024691,-0.077772,-0.252826,0.124783,0.157133,-0.051792,-0.097055,-0.162818,0.017918,-0.475938,0.330539,-0.335295,-0.119703,-0.175855,0.150087,-0.537109,-0.225595,-0.054913,-0.241647,-0.185279,0.466750,0.249408,-0.069142,0.062500,-0.381631,-0.165940,-0.295693,0.107536,-0.435202,-2.848979,1.279217,0.585008,1.385936,-0.470884,-0.062763,0.749066,-1.090473,0.742660,-1.322330,-0.919428,-0.499752,0.381887,0.141148,0.466058,-0.218163,0.484740,-0.605482,-0.330690,-0.479168,1.073588,-1.586335,-1.064129,-0.248200,2.450120,1.769141,1.137196,0.647435,-2.451108,-1.185711
0.207812,0.155756,0.088463,-0.186454,0.037299,-0.187226,0.033002,-0.181050,-0.315536,-0.834288,-0.193983,0.144850,-0.240421,0.200836,-0.038002,-0.234485,0.620636,-0.362186,0.165304,-0.509226,-0.184851,-0.578090,0.429340,0.113455,0.159575,0.242604,0.126414,0.305911,-0.072751,-0.056170,-0.228600,0.473677,-0.104669,1.164582,0.092820,0.787094,-0.596263,-1.114967,-0.831789,-0.056498,-1.072203,-2.285088,0.966676,1.270055,0.048424,0.845857,1.568662,-1.874712,1.432912,-1.229460,0.645301,0.864749,0.180038,-0.401384,0.907782,0.798060,1.358244,0.521402,-0.617407,1.786872,0.054490,-0.955199,-0.099470,0.015693
-0.206135,0.118283,-0.038340,0.088032,-0.443723,0.011006,0.378565,0.374666,0.215687,-0.018485,-0.195336,0.009724,0.035348,0.334325,0.028774,-0.659482,0.663179,-0.185662,-0.065697,-0.293102,-0.240306,-0.853982,-0.070797,-0.059127,0.488256,-0.025494,-0.194983,0.199855,-0.201417,-0.042412,0.055218,0.374665,-0.590889,-0.843779,0.562189,0.303287,-1.382527,1.425254,0.283745,1.046570,0.013394,-2.251517,0.548322,-1.610844,-0.270316,1.608884,0.723455,-2.311055,2.175703,-0.587884,-0.895003,-0.337830,0.107388,-0.809146,-1.457992,-0.177710,1.661252,-0.663932,-1.279179,1.736791,0.178989,0.886895,0.051694,1.107244
0.080691,-0.607765,-0.352155,-0.232439,0.229397,-0.162364,0.240528,0.235121,0.285347,0.063761,0.714894,0.050520,0.062813,-0.350587,-0.096784,0.055288,0.057830,0.062563,-0.374140,0.373019,-0.180872,-0.586681,0.231960,0.075685,-0.448165,-0.039180,0.135978,-0.079717,0.265108,-0.779411,0.315685,0.088456,-0.903082,-0.862698,-2.480578,-0.911986,2.292525,0.865245,0.156247,1.463956,0.432442,0.659895,0.888759,-1.848751,-0.407023,0.129299,0.492518,0.083536,0.475925,-0.372499,1.386982,0.936320,-0.210015,-1.226988,0.724678,2.174201,0.788264,0.198218,1.110340,-0.771369,-0.075888,-2.229609,0.151717,-2.109409
0.141645,-0.107328,-0.210522,0.199042,-0.312673,-0.068385,0.192156,0.081210,-0.185406,-0.155582,0.113770,-0.198754,0.025298,0.421087,-0.035286,-0.655073,0.688254,-0.315702,-0.101642,-0.351984,0.034293,-0.735258,-0.074424,-0.122327,0.128996,-0.045252,-0.090141,0.461601,0.121001,-0.108538,0.064954,0.322375,1.191581,-0.140333,-0.156933,-0.129561,-0.823304,-0.568311,0.541002,0.126162,-0.905135,-2.042518,0.915183,1.238149,-0.136114,1.823113,0.900192,-2.480877,1.003927,-2.162390,-0.055946,0.244079,0.285589,-0.560683,-1.447888,0.246587,1.142331,-1.616974,0.444201,1.474600,0.998554,-0.804790,-0.587525,-0.053976
-0.313902,0.516261,0.023301,-0.191116,-0.114581,-0.095067,-0.274534,-0.353405,-0.067233,0.249738,0.049158,-0.086861,-0.011291,-0.535005,-0.234848,-0.448483,0.026174,0.011951,0.389318,0.447268,0.016002,0.492640,0.679027,0.118126,-0.293638,-0.317722,-0.060668,-0.125548,0.283347,-0.250004,-0.109573,-0.311640,-0.660066,0.100873,0.415966,0.991177,-0.433735,-0.066083,0.357036,0.111912,-0.691515,1.560607,-0.136652,-0.128624,1.751492,-0.295577,-0.497723,0.535870,-0.408266,0.640378,0.194910,-0.765799,2.264945,-0.028262,3.017676,0.139736,-1.262804,-2.155496,0.811415,-0.739480,0.040756,-0.963689,-1.670497,0.189011
-0.013446,-0.209404,-0.448567,-0.405419,-0.298441,-0.194671,0.078056,0.473947,-0.167025,0.550365,0.239324,-0.177985,-0.023720,-0.509149,-0.591335,-0.264235,-0.124144,-0.144583,-0.145405,0.531525,-0.196835,-0.378266,0.722214,0.344182,-0.342155,-0.212144,0.151859,-0.301310,0.073567,-0.353447,0.012248,-0.255668,-0.346785,-2.832864,-0.590979,-1.475847,1.023368,0.598051,0.412984,1.338730,0.064047,0.821355,-0.506229,-0.448079,0.717185,-1.319214,-1.124985,-1.070421,-1.571489,-0.455777,1.285141,0.820356,-1.511209,-0.664747,0.686840,2.277968,-0.445395,-2.283155,1.930887,-0.354973,0.002849,0.128795,-0.848217,-1.375605
-0.151819,-0.208188,-0.089033,0.238356,-0.219134,-0.200246,0.026490,-0.198230,-0.222300,-0.361217,0.169673,0.526922,0.074949,-0.328554,0.336584,-0.346204,-0.356931,0.024826,-0.202517,-0.146511,0.229709,0.287882,-0.515496,0.301051,0.156781,0.405151,0.275960,0.240342,-0.121475,-0.193623,-0.352976,0.123889,0.152117,-1.422333,-0.531247,1.115481,1.229511,-0.521861,-0.368801,-0.075482,0.283723,-2.153997,0.382264,0.549089,2.495696,0.508903,0.069384,-0.753273,-0.632651,1.381710,-1.004513,0.748853,-0.983885,0.757952,-0.528221,1.309934,2.243168,1.459675,0.328573,-1.110873,-1.108688,-1.047378,-0.133557,0.644943
-0.006801,0.332792,0.156887,-0.198164,-0.099334,0.380960,0.228107,0.021057,0.095947,-0.319638,0.361018,0.175343,0.286469,-0.078882,-0.200340,-0.162578,-0.425043,-0.031367,-0.678512,-0.119253,0.334205,0.117537,-0.618773,0.153507,0.684014,0.106028,0.219442,0.090449,0.003189,0.162050,-0.029365,-0.455215,-0.756837,1.002600,0.894740,-0.183534,0.154859,1.411652,0.253058,-1.616752,-0.177819,-0.030786,0.301727,1.241831,-0.855814,-0.503622,0.225356,0.921338,-0.008044,0.640367,-0.568120,3.375442,-0.705766,-0.752156,-1.063449,1.033443,2.667408,-1.770843,0.434690,-1.444047,0.690425,1.329800,-1.288630,0.001430
-0.468059,-0.366901,-0.099470,0.076518,-0.307903,0.187943,0.155595,0.241896,-0.300856,-0.501228,0.161001,0.018449,0.191201,-0.330679,0.178956,-0.361560,-0.325483,-0.043853,0.040094,0.077878,0.012767,0.174418,-0.668104,-0.003141,0.331082,0.202568,0.224634,-0.086606,-0.076378,-0.102909,-0.165983,-0.290590,-0.969050,-0.630282,0.922863,0.759643,1.639269,-0.675048,-2.019938,-0.687114,0.085922,-0.930748,-0.227361,0.514517,2.528574,0.008595,-1.794811,-1.677043,-0.530628,1.829941,1.128769,1.416849,0.207889,-0.817371,-0.582690,-1.154797,2.674451,-0.584173,0.971219,-1.022361,-1.608328,-0.516386,-1.699062,-0.588443
-0.038592,-0.219298,-0.139304,0.310425,-0.083224,-0.263605,-0.123511,-0.247728,-0.145141,-0.124395,0.156561,0.579880,-0.002675,-0.180615,0.293532,-0.298205,-0.305791,0.043707,-0.179734,-0.284025,0.282991,0.341929,-0.247460,0.329095,0.129135,0.328233,0.236495,0.230711,-0.266119,-0.154204,-0.328294,0.343120,0.342577,-1.074286,-0.654148,0.943651,1.154264,-0.416733,0.062949,0.541729,0.439210,-2.138197,1.307403,0.680321,2.758443,0.308921,0.583610,-1.677799,-0.423744,1.111995,-0.728696,-0.133096,-1.229728,0.063880,-1.240425,2.127474,1.879627,1.465299,-0.738298,-1.180896,-0.554753,-0.191458,0.229138,0.616338
-0.015801,-0.214363,-0.160499,0.329847,-0.084657,-0.278462,-0.126833,-0.250199,-0.152729,-0.107315,0.131852,0.535950,-0.014069,-0.201722,0.283706,-0.298990,-0.273533,0.048447,-0.162148,-0.285359,0.271237,0.368582,-0.242355,0.342464,0.134543,0.338002,0.260397,0.225889,-0.221060,-0.161483,-0.348876,0.345879,0.429989,-1.003708,-0.637819,0.988320,1.149830,-0.286480,-0.035166,0.644192,0.445456,-2.049611,1.291762,0.552809,2.568102,0.276106,0.423163,-1.590649,-0.430463,0.858503,-0.785094,-0.262403,-1.013597,0.093849,-1.317013,2.123704,1.735956,1.459964,-0.665722,-1.166519,-0.507067,-0.248904,0.144672,0.812481
0.297284,-0.089210,-0.468115,0.313368,-0.178090,0.224977,-0.012080,-0.001727,-0.365871,-0.573019,0.244030,-0.235643,0.073672,-0.375653,-0.018202,-0.137863,0.177611,0.217580,0.036714,-0.158671,-0.088507,0.670695,-0.196828,0.372765,0.146122,0.168602,0.236306,0.147531,-0.074942,-0.084652,-0.329781,0.082877,-0.595912,-0.531859,-0.349303,-0.093477,0.504180,0.584823,-0.460140,1.046478,-0.246307,-1.053671,0.761832,0.512038,0.913147,-0.840198,-0.578354,0.192782,-0.547129,1.121336,-0.269915,1.669471,0.299162,1.003833,-1.218068,2.292207,3.107291,0.887146,1.116687,-1.373881,-1.514424,-1.199202,-1.171227,1.748278
0.335664,0.477832,-0.010829,-0.243417,-0.104083,0.597709,0.302614,0.065775,0.060491,-0.311499,0.427092,-0.131068,0.231371,-0.084003,-0.411051,-0.097587,-0.161764,-0.049512,-0.681341,-0.138166,0.204768,0.220104,-0.461799,0.245675,0.679467,-0.031672,0.082415,0.171282,0.074746,0.233987,-0.060630,-0.600087,-0.343058,-0.122227,0.263280,-0.437637,-1.175979,1.513895,0.019292,-0.592652,0.966207,0.162621,-0.808973,-0.061409,-0.131431,-0.573147,0.002635,1.395381,0.536183,0.194104,-0.383967,2.257370,0.412298,-1.398963,-1.676774,1.351870,2.368625,-1.811515,1.164047,0.320694,1.249874,1.714847,-0.935712,0.307641
0.141133,-0.028702,-0.285699,-0.032277,-0.136101,0.606093,0.293116,0.275674,-0.049533,-0.628156,0.230509,-0.502502,0.387484,-0.248799,-0.017085,0.016845,0.184299,0.235042,0.035732,0.263279,-0.212814,0.362938,-0.589170,-0.071749,0.495534,-0.013505,-0.070633,-0.074304,0.057830,-0.003685,0.021458,-0.370591,-0.699728,0.080823,0.220874,0.656414,-1.305566,0.644189,-0.255782,-0.283056,1.041058,-0.458452,-0.513192,-0.649124,-0.039115,-0.287433,0.972498,1.105311,0.208125,1.406554,1.198140,3.223786,-0.727731,0.777596,-0.899180,0.029831,1.503384,-0.470756,1.496565,-1.251550,-2.850325,-0.592723,-0.320027,0.918412
0.290093,-0.042723,-0.393532,-0.080564,-0.404103,0.163245,0.227334,-0.186233,0.290246,-0.314005,-0.195077,0.025747,-0.142920,0.383857,0.046745,0.536760,-0.035168,0.350376,0.145143,0.692498,0.734267,-0.213264,-0.267973,-0.006081,0.349627,-0.152771,0.214901,-0.076352,-0.362486,0.320731,0.377468,0.142905,0.230310,-0.042538,0.060602,0.525162,0.239917,-1.067918,-0.896790,-0.110113,-0.853242,-0.351797,-0.541901,-0.283624,-0.686177,1.244493,-0.986616,0.842343,0.906493,1.075269,2.304804,2.360833,0.092348,-0.558796,-0.620614,-1.120494,0.942963,-1.067008,1.950497,-0.490168,-2.221856,-0.272943,0.700214,0.979904
0.216748,0.172456,0.222391,-0.172141,-0.676982,0.060193,-0.528806,-0.170745,0.233681,0.116898,0.613769,-0.190805,0.156397,0.010456,0.106764,0.561797,0.223554,0.048075,0.283476,-0.268305,0.230969,-0.330780,-0.164885,-0.068386,-0.047842,-0.032639,-0.085475,-0.508681,-0.175030,0.086268,-0.013411,0.211898,-0.103773,-1.209247,-0.435841,0.453746,-0.018984,-0.054312,-2.140487,0.048026,1.019304,-0.187981,0.591277,0.010861,-0.027964,-0.981788,0.542492,1.987601,0.123887,0.383389,1.714725,-0.920131,0.872437,-0.125144,-0.554954,-0.251284,-1.279915,-0.693637,1.526524,-4.353165,-0.266653,2.001099,1.102727,1.433259
0.267502,-0.165156,0.050373,-0.087343,-0.678852,-0.074495,0.630970,-0.001026,0.033130,-0.069688,0.084916,-0.282097,0.240484,0.023856,-0.040586,0.485292,-0.174034,-0.348257,0.372822,0.186553,0.147368,0.404078,-0.074209,-0.632529,0.214442,0.018789,0.040989,-0.050731,-0.260598,-0.020238,0.633588,0.452757,0.600654,-0.010510,0.498057,-0.776148,0.678515,-0.221885,1.767091,0.258978,-1.601705,0.607725,0.389953,-1.843047,1.452001,-0.770787,0.974078,2.485387,-0.845174,-0.459116,0.831955,0.392831,-0.046646,0.876770,-0.508204,-0.512200,-0.454454,0.504783,1.651002,-0.962093,-0.908784,0.764155,3.015590,1.474788
-0.236341,0.036598,0.053066,-0.595050,0.460965,-0.161480,-0.535026,-0.204678,-0.030557,-0.215115,-0.327044,0.366878,0.904899,-0.109646,0.366080,-0.297403,-0.289608,0.014566,0.107220,0.324557,0.201580,0.009129,0.336144,-0.229542,-0.086955,-0.034906,-0.489292,-0.198191,-0.481607,-0.246445,-0.049892,0.206965,-0.048325,-0.276750,0.273278,-0.816932,1.322940,0.633819,0.792487,0.323517,1.509280,0.624000,0.675612,-0.525598,2.619574,0.819886,-0.004646,-0.972836,-0.431023,-0.162263,-0.020901,0.564844,-0.050569,-1.481101,-0.410227,2.813502,0.515873,0.706726,-1.361311,-0.295004,-1.105159,-0.999800,-0.793875,0.596838
-0.021501,0.155224,0.125564,-0.381486,0.371371,-0.158392,-0.168103,-0.418259,-0.123764,-0.759519,-0.259104,-0.075192,0.331696,-0.099040,0.377246,0.208878,0.096433,-0.053233,0.092535,-0.078484,0.359999,-0.068941,0.163483,-0.277257,-0.573485,0.243756,0.029984,0.311633,0.233138,-0.010104,0.083925,0.055277,1.310021,0.236333,0.913218,-1.006982,0.953293,-1.004294,0.473337,0.675155,-1.232453,-1.194228,2.530082,0.529525,0.030959,-1.657664,1.186001,-1.732612,0.497401,-0.137587,0.783396,-0.482419,2.554816,-0.892841,1.740701,1.595877,0.264768,0.990593,0.155036,1.168222,-0.741579,-1.560177,-0.315106,-0.735735
-0.221970,-0.088152,0.452949,-0.165634,0.592383,-0.624976,0.227267,0.111681,0.649191,-0.046133,-0.357747,-0.316623,0.215062,-0.422028,0.324548,0.313878,0.091990,0.114548,-0.606479,0.112241,0.413401,-0.369059,-0.075973,-0.054458,-0.330365,-0.205342,-0.295313,-0.215694,0.189684,-0.583364,0.191367,0.359692,0.295643,-0.391663,0.258185,0.397003,2.499316,0.242386,1.505454,-0.709515,1.586057,0.213227,0.079635,-0.458233,0.588823,-1.944544,1.464154,0.168260,1.070232,-1.245417,-0.908467,1.310927,1.018042,-0.843317,-0.542933,1.598387,1.425249,-0.133297,-0.676519,0.723622,0.966069,0.182449,2.888613,-2.035304
0.381413,0.291413,0.175422,-0.177781,0.304560,-0.007354,0.133613,-0.114525,0.300653,-0.171447,-0.267043,-0.417397,0.317679,-0.104596,-0.215068,0.276485,0.461007,0.296980,-0.301464,-0.129304,0.082909,0.222327,-0.099208,-0.270224,-0.039987,-0.169427,-0.354341,0.032316,0.499594,-0.156417,-0.076485,-0.074580,0.902530,1.753386,0.744905,-0.834220,0.863121,0.697796,1.361555,-0.069491,1.589625,-0.060935,-0.723023,-1.370872,0.539596,-2.133272,-0.079859,2.772614,0.863830,0.480341,-0.869578,1.088628,0.911503,0.995221,-0.538864,3.772774,1.867287,-1.696485,-0.192216,-1.026744,1.284791,0.626275,0.615927,-0.297993
0.062191,0.093404,-0.148713,0.388068,-0.098416,0.154347,-0.129530,-0.196190,-0.356052,0.612178,-0.129807,-0.364507,0.510928,0.385753,0.015982,-0.094769,-0.274582,0.128641,-0.002464,0.258699,0.014817,0.023001,-0.211948,-0.242788,-0.323356,0.339200,-0.050841,0.258488,0.104800,0.478164,-0.139837,-0.184703,0.502869,0.874523,2.079810,0.096471,-0.822151,-1.488885,-0.850902,-0.574635,-1.502833,1.397600,1.961792,0.969602,-0.297126,0.052755,1.310860,0.132253,2.089651,-0.065172,0.327403,0.217980,0.215611,-0.773145,-1.088494,-0.055254,-1.637335,1.136468,1.679187,0.916268,-1.403833,1.293034,-2.658989,0.629311
-0.287871,0.080775,0.143380,0.399565,0.165891,-0.047535,0.204203,0.121583,0.033578,0.850824,0.425612,-0.303312,-0.039690,0.825674,-0.167966,-0.059143,0.245341,0.173696,-0.461784,0.471622,-0.149163,0.221528,-0.437078,-0.378941,-0.428227,0.241503,0.356007,-0.098045,-0.484245,0.239498,-0.552592,-0.049461,0.005261,-0.986258,1.705365,0.931719,0.836085,-0.471950,0.969681,-0.635403,0.620877,2.264179,0.457942,1.312079,-0.953566,0.633826,1.093801,-0.098431,1.307185,0.764876,0.790761,0.627266,-2.240740,-1.102692,-0.605330,0.048568,-1.115704,-0.698786,1.981281,-0.239100,0.532202,1.551771,-1.427945,1.640187
0.174158,0.145154,-0.022799,0.407121,-0.134556,-0.068199,-0.076107,0.140783,-0.079146,0.533598,-0.081861,-0.509052,-0.205679,0.549507,0.167443,-0.042429,0.079388,-0.074919,-0.628116,0.290383,-0.351361,0.177297,-0.694294,-0.449702,-0.753353,-0.151762,0.041805,0.151205,-0.815141,0.116706,-0.563238,-0.314647,-0.405215,0.253202,0.995161,0.026806,-0.193924,-0.438218,0.582113,0.942899,-0.203062,1.951960,2.174107,1.064537,0.163838,0.782195,1.815994,0.678718,2.570251,-0.320557,-0.571641,-0.377271,-1.294772,-1.683650,-1.531601,-0.635258,-0.341201,-0.422660,1.002840,0.818094,-1.491319,1.262365,-2.938598,-0.382832
-0.146516,0.057967,0.074653,-0.281442,0.054745,0.179500,-0.291589,0.205826,-0.037440,0.061183,-0.462453,0.270310,0.570204,0.253851,-0.020188,-0.266258,-0.142908,0.040242,0.169262,0.157575,-0.240608,-0.246592,0.010850,-0.458084,0.064255,-0.189902,-0.429604,-0.222903,-0.524451,-0.104507,-0.049102,-0.092410,0.068404,0.445530,-0.128007,0.243716,-0.286617,1.377508,0.075147,1.342540,-1.239140,0.306328,0.508111,-0.473795,1.495460,2.159372,1.183684,-3.019476,1.146436,-0.052557,0.063196,-0.689546,-0.999869,0.167683,-0.910492,1.190156,-0.189784,-0.472753,-1.537252,1.636935,-2.124807,-0.306554,0.045131,0.291253
