4.984535,4.350419,4.507947,4.827483,5.687583,3.920905,4.412667,4.873552,5.152436,4.477587,4.572025,4.936604,4.513298,4.579739,4.884193,4.964198,4.638565,4.921617,4.811833,4.669415,4.812189,4.809638,4.554086,4.832721
10.469659,12.419341,12.917764,11.650616,11.897013,10.921537,11.614444,8.465120,8.257528,7.854920,7.557471,7.547501,8.503214,8.170464,8.068232,8.051517,7.962915,8.180027,9.052301,8.203582,8.307960,9.450421,9.664018,10.653143
1.766224,1.832729,1.796437,1.192600,0.000000,2.211000,1.263429,1.011266,2.134529,1.707452,1.846765,1.883714,1.707382,1.631326,1.874812,1.937093,1.849727,1.637468,1.826801,1.731817,1.847363,1.626945,1.860453,1.690871
11.810989,11.780223,11.728393,12.250078,12.050261,11.420466,14.513307,11.857003,10.204522,10.573187,9.578680,9.713017,9.749993,9.591670,9.715468,9.208956,9.555457,9.026512,8.827737,9.845427,8.960639,9.701306,10.965135,11.469045
3.488169,3.566995,3.003602,2.544163,0.000000,3.199083,3.257675,3.538762,3.319675,3.670030,3.926081,3.494559,3.776882,3.468758,3.971379,3.715527,4.253200,3.249324,3.653588,3.651261,3.829407,4.326501,3.719996,3.734315
8.504704,10.297449,10.683701,10.107379,13.379102,11.061531,11.711133,8.379276,6.927910,7.448034,5.971853,6.711123,6.548358,6.241604,4.911620,5.213219,5.099619,4.722533,6.245979,4.842246,4.638904,5.933240,6.664342,8.531743
12.816103,14.299512,12.006845,14.156568,13.842403,15.365499,12.347625,13.895077,13.861429,11.708598,12.684531,12.154636,12.046017,11.919918,11.774184,13.068259,11.946782,10.921623,11.392713,10.876720,10.832110,10.566383,11.023288,11.892884
3.041311,3.002873,3.438830,3.255788,3.050529,3.409151,3.673335,2.966667,3.350504,3.334126,3.428446,3.543147,3.516788,3.683299,3.453020,3.200405,3.475199,3.352810,3.386152,3.182288,3.260569,3.232538,3.499462,3.566384
5.963935,3.119167,4.393838,6.134333,5.605676,6.134333,3.843567,3.011179,3.927350,4.930875,4.928165,4.921254,4.831891,4.219241,4.388752,3.645180,3.799182,3.666006,3.807782,4.120674,4.928766,4.132689,3.758742,4.065565
12.513017,12.517525,12.462893,13.372186,12.524018,13.808529,13.034056,12.314172,10.786128,10.541621,9.144489,9.060065,9.376848,9.006880,8.020482,6.918146,8.467731,7.538378,8.571502,8.557854,8.939000,9.118332,9.049044,10.212189
10.156139,11.080925,13.103418,14.215411,12.825081,9.193200,9.079704,10.929693,9.152727,8.185724,7.750182,7.415879,7.527780,6.625280,7.441165,6.479182,6.971853,7.052463,9.458681,7.596643,8.177764,9.176748,8.876575,10.487532
14.317616,15.224350,15.867549,14.986085,15.165777,15.644795,14.832272,14.669326,13.826989,13.505386,12.638867,12.574164,13.265426,11.899515,12.476709,12.297830,12.521905,12.425926,12.994239,12.126464,11.588070,12.050364,12.213529,13.767712
13.317531,12.868194,9.439856,12.075414,14.001012,12.209335,11.703835,12.517682,11.819000,11.978047,11.606664,9.955251,10.320537,10.104774,10.044630,8.160958,9.713111,10.204412,11.092764,11.012289,11.108791,10.886699,11.413859,10.397213
8.179536,10.782997,9.696204,9.333432,10.377925,10.130961,11.372222,10.232137,9.560659,8.991669,8.215927,7.609797,7.643686,7.557862,7.207948,6.842504,6.364742,6.835802,8.464585,7.987897,8.161247,7.242629,6.969587,9.501747
3.124513,2.903704,2.251653,3.285333,3.046400,3.285333,2.837333,3.313778,2.630815,3.178998,2.955422,3.030581,2.988964,3.096975,3.070537,2.683863,2.905778,3.014107,3.384889,2.921077,3.005903,3.055658,3.201927,3.353778
13.464251,13.282929,13.419640,15.145158,13.815299,13.778899,12.751859,12.876984,7.938203,11.529626,9.657279,8.730877,9.077391,9.499730,8.616232,10.160782,9.651424,8.373118,8.775328,8.379190,8.332887,9.295013,10.358129,12.392262
7.292341,7.125949,8.432961,8.844697,8.135758,9.661324,8.547499,6.919101,6.501637,6.071447,6.506348,6.248047,5.993965,5.717758,5.015081,4.808952,5.639676,5.822883,5.772867,4.737876,4.915213,5.176372,5.485639,6.341332
1.381450,0.320694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.175981,1.954840,0.141155,0.496231,1.349716,0.843760,1.102851,1.583123,0.690815,1.376314,0.814113,1.486082,2.328929,1.044273,1.644583,1.425306
9.836569,11.113701,11.170997,10.491619,10.341056,10.612396,11.367521,11.502917,10.788537,10.704766,9.927668,10.816745,10.121975,5.836776,6.229179,7.872658,9.700312,9.243079,9.919012,9.869995,10.420616,9.881789,8.959632,9.956981
